1,1591488419,4d4989d822cabd09ff09a974719cdd6d5e0f3081,0.2819,99.7181,0.0000,100.0000
1,1591955568,27d389e50adc502b6259bad07a9684a02da0a13c,0.8169,99.1831,0.0000,100.0000
1,1591955579,4dbaee3bb4a7b1874192ba7bfdb4e8bd6e4c53d2,0.8380,99.1620,0.0000,100.0000
1,1591955593,cc4c91682dcbb648a0f966b4c23a4b6f0ae284aa,0.8574,99.1426,0.0000,100.0000
1,1592015901,55345bca654a6ad5592d54d96e223d4c7e2ba407,1.1543,98.8457,0.0000,100.0000
1,1592085066,f4d8c90e9d06c6969a67bf97dadfceb2ce65fa68,1.2659,98.7341,0.0000,100.0000
1,1592120122,7f24d3da70cdfdac3e5543d7fe2eb27fc7852d8e,1.3974,98.6026,0.0000,100.0000
1,1592127087,54eed571e1357dfdc0e85bdfee0d5fc3ac5ea562,1.3974,98.6026,0.0000,100.0000
1,1592204888,5ce91f97bcd9e9e1a6cfc92bdc3ca1aec72f05c2,1.5667,98.4333,0.0086,99.9914
1,1592254774,c547b9b4794a11457e2f1496f29d2d27667e589f,1.7420,98.2580,0.0086,99.9914
1,1592254786,5f849940fcfbffd175df9415043a8b3fdcc70522,1.8291,98.1709,0.0086,99.9914
1,1592261397,e5f36eecffca170afd059b86327bb116238807f2,1.9379,98.0621,0.0086,99.9914
1,1592631376,ff875f593f5248decc7403d60841d53665417a7b,2.3886,97.6114,0.0267,99.9733
1,1592631711,373fb602b6b8d34624dd3a26223ed0d8e664b7d5,2.3208,97.6792,0.0267,99.9733
1,1592632535,0c9738c92d0e39b2bd2507db084bc33129522888,2.3886,97.6114,0.0267,99.9733
1,1592723839,beded558bfcfa88fd5415a8f7f03db846269b086,2.4762,97.5238,0.0267,99.9733
1,1593640270,220b113784fb2dbb029e7bc57ef4c2e63f8e3b9d,2.5217,97.4783,0.0267,99.9733
1,1593641498,afc64913008539aa8c70fce6d67674a0dc390003,2.5317,97.4683,0.0267,99.9733
1,1593641868,a4a932deb60d4c389b40010434612036aa26e04a,2.8397,97.1603,0.0267,99.9733
1,1594762121,9ee00ce656cf97507a51313e997064b15600aaa1,4.6151,95.3849,0.0267,99.9733
1,1594769238,d9d2e806b04b55e022145057396be0021247f66b,4.7649,95.2351,0.0267,99.9733
1,1594769320,f89035be43b3c4dc7dcf511fd774679a8e74b140,4.7949,95.2051,0.0267,99.9733
1,1594802840,c21651c9c7eef4a7d4df88cddf396a35276010d1,5.2721,94.7279,0.0267,99.9733
1,1594802926,287e05a55f0e05ed1e0df725c8efd505aa56941f,5.2721,94.7279,0.0267,99.9733
1,1594803505,842e10502e4b7f0b78291025a1ef926bebe93bc5,5.2721,94.7279,0.0267,99.9733
1,1594864232,400807e932ff1bd27b59c4a2cedeaa988d15ffd7,5.3604,94.6396,0.0267,99.9733
1,1594864413,c97a025a88a0baf861b4f47a289931f569e80cc8,5.3787,94.6213,0.0267,99.9733
1,1594871523,e7ae99c1fab713a66b57e9602da69ffaa4652f1c,5.4098,94.5902,0.0267,99.9733
1,1594910632,520a19f94f7c5808bdd5d446af77825e69f03344,5.4098,94.5902,0.0267,99.9733
1,1594953862,c8fd62c703067a8519df20be9331000090e8963d,5.4653,94.5347,0.0267,99.9733
1,1594974380,9cc26a8a5d84e6dcb0f82f8dd0944e7048ab62e2,5.4653,94.5347,0.0267,99.9733
1,1595038655,53d7e6c48f006d92a7d0781e954520f907e7a9a2,5.7733,94.2267,0.0267,99.9733
1,1595059908,f816d0872050690c16088cc598e2b6e2de7eae58,5.9669,94.0331,0.0267,99.9733
1,1595113490,70134a56ce47270c1030f28c85c7784d99410ddc,5.9936,94.0064,0.0267,99.9733
1,1595365345,cef684ef4d7f884f6ed44c02ffaaa618bd8bd54d,8.4665,91.5335,0.0267,99.9733
1,1595570167,c942711addcc4b07a680f529b789b43162783310,8.9432,91.0568,0.0267,99.9733
1,1596481879,cbf02a618eb14e99aee4f97b4aa186b01c0034e2,8.9626,91.0374,0.0268,99.9732
1,1596482427,e2bbe039ded00520c4267552697bb7f643ca3482,9.3183,90.6817,0.0268,99.9732
1,1596586083,252cd6685d2debae06889a0190542f3fd2701951,9.3355,90.6645,0.0268,99.9732
1,1596586640,765047808cf2306fe6130c316213aaf0aab1d0cf,9.6552,90.3448,0.0268,99.9732
1,1596612029,eb911c9248deb5392ad1ceba095501fdb77c6156,9.7623,90.2377,0.0268,99.9732
1,1596613449,1912771187ac03041ced8e7dcfe37dccff494cd3,9.8311,90.1689,0.0268,99.9732
1,1596686208,dd5b9001766de50a676c95f85ead61b0c39a7305,9.9765,90.0235,0.0268,99.9732
1,1596686391,cfaae3f47f3c6a84586389ddbefe1629486d3318,10.0920,89.9080,0.0268,99.9732
1,1596864377,243600aa9daa9d44a3048fe651057d02eb0bf0aa,10.2607,89.7393,0.0268,99.9732
1,1596864574,18011750595f72556b22a776522d4b34cdf3de6a,10.2607,89.7393,0.0268,99.9732
1,1596864656,10819392f7a23c5390cbb3505e3ed1eea79bbe4b,10.2823,89.7177,0.0268,99.9732
1,1596907442,f73606fc2e4aea1bfc51f30a06dacb8734747eed,10.2823,89.7177,0.0268,99.9732
1,1596907483,4dfda76e5ddb831adf1fd49c6da32f3df4226c35,10.2823,89.7177,0.0268,99.9732
1,1596920410,4b31d956602f8e9eb3c1d1b363f935ffd57d034d,10.3345,89.6655,0.0268,99.9732
1,1596924039,0fc0e3a8336c59e998b6b55c138fa2fcff03aa18,10.3345,89.6655,0.0268,99.9732
1,1597015154,001845ba3a226c33ceb7479c1cf8bc5fa182700a,10.5642,89.4358,0.0268,99.9732
1,1597196724,68193cff020f05a5ac3fbb2ea5a8292dbfee10ab,10.7440,89.2560,0.0268,99.9732
1,1597515611,0e4397583a8f0ff4eb501e147b833416dfaa74f0,10.7818,89.2182,0.0268,99.9732
1,1597526314,666a6f3b0b9bc45702696ac3c42f6829ef1896a4,10.8861,89.1139,0.0272,99.9728
1,1597534102,79cb86022ecd20cb3696588c634ecfd29b0dd08b,10.9965,89.0035,0.0272,99.9728
1,1597614510,584510f5212a79368343ae4a3e141044d49b4b5a,11.1369,88.8631,0.0272,99.9728
1,1597614604,32764f45a46ac4183bafa13213fa6f2cabd50f7e,11.1369,88.8631,0.0272,99.9728
1,1597624391,bbf4c44bba3dbb2c8e8f1128d3de6b35cac77f7a,11.3118,88.6882,0.0272,99.9728
1,1597725068,e000274d46794cb117c4550b4b736906163909ac,11.3240,88.6760,0.0272,99.9728
1,1597725221,38fab0754da712b5cf1f2679d8269ace58bf2f61,11.4272,88.5728,0.0272,99.9728
1,1597888869,5b6db5d416d14609699180ec6055263bc59d0f99,11.8945,88.1055,0.0272,99.9728
1,1597889043,bfe2866a62b599061ae70e065f3c92e80b287c0a,12.0166,87.9834,0.0272,99.9728
1,1597889164,a73f9f5666b2697e20ed7b1c00d65569078ac47a,12.0870,87.9130,0.0272,99.9728
1,1597889450,f525b99016d2121595f4f4dfff4b8ac51c1c6f03,12.0954,87.9046,0.0272,99.9728
1,1597915467,6e53face6434018eeccd142f963aebab4f2d5ba7,12.0954,87.9046,0.0272,99.9728
1,1598066216,dfcd7f38768691d2d6a17c98a0f290dff9480a08,12.2352,87.7648,0.0272,99.9728
1,1598066246,8ab5503804436ee7e3ef202f596cd0fe5626a2a9,12.2352,87.7648,0.0272,99.9728
1,1598229224,aa0faef704cf7e616ebcf7e1972545a335f31239,12.4328,87.5672,0.0272,99.9728
1,1598229412,21a0c8830ec2790e6de266d9e7337c3b4405bef9,12.4328,87.5672,0.0273,99.9727
1,1598229461,30137c802fd95afe8807a2d9ef120ecb3d78d03a,12.4328,87.5672,0.0273,99.9727
1,1598300773,ae5ecd017ab2da1291cbbd4380a6e78fe4fe6d41,12.6154,87.3846,0.0273,99.9727
1,1598320331,886d07f06cc733fae56811a5043b1d61f4fef31f,12.6154,87.3846,0.0273,99.9727
1,1598328758,c97b3faf197846feeca60c37c96748515a31e704,12.9511,87.0489,0.0273,99.9727
1,1598328834,b4551507b81d57080dfe3bc988a4c7f4df083625,13.2636,86.7364,0.0273,99.9727
1,1598492878,fb1207da9a688c8cae65586dc144dbe92bbe4cf3,13.8407,86.1593,0.0284,99.9716
1,1598492982,3f89d16edbe9866e054dce6fb2a48f64df98210c,13.8407,86.1593,0.0284,99.9716
1,1598664082,ae7968e0067118a4d1d40fc7ca42c74e90b996d1,14.6942,85.3058,0.0324,99.9676
1,1598748899,550ca4177be3558bfceab66d4236bcef8aafcbce,15.4973,84.5027,0.0385,99.9615
1,1598748963,d1044e19fc51c69bf455173b4b364315947d0c09,15.5511,84.4489,0.0385,99.9615
1,1598749041,1bddf7c43dbec54ec831c23e9d1cb448737a699a,15.5511,84.4489,0.0385,99.9615
1,1598911722,cc5bb0133b20733958f2c112917f26314c681d54,15.6571,84.3429,0.0385,99.9615
1,1600033252,25ad2077e4697f84d60af67672e4fb36129b338e,17.2343,82.7657,0.0430,99.9570
1,1600033278,2bb41b1f0930bcf5f098c8995f9711d3da83df6d,17.2521,82.7479,0.0430,99.9570
1,1600033306,0cdc958fb480c6aa679521b9d7122194f062641f,17.4463,82.5537,0.0430,99.9570
1,1600223258,f9788301352a70b1c7c4b63d5916c2d5a56f265d,17.5906,82.4094,0.0430,99.9570
1,1600314168,ea4a7bea49d6062d14b00bbee3d4973892855b82,17.5906,82.4094,0.0430,99.9570
1,1601352937,2ac9045254decf06f54af66d030e086931026017,20.1467,79.8533,0.0546,99.9454
1,1602826765,472cdd1eb844aec2fe9e1f8d1754a8d1f7197048,20.5729,79.4271,0.0549,99.9451
1,1602826802,1fec60ed5da2d5fbd793e38e7da2f9d121ce9a95,20.6262,79.3738,0.0578,99.9422
1,1602827048,6cbfc51de4cb7318397c953ab7cb859c7e61565c,20.7339,79.2661,0.0578,99.9422
1,1602827078,d58c85e44292a49d01e11d0efdaa0ef061ffca5a,20.8587,79.1413,0.0578,99.9422
1,1603038528,baa826e0620235b2ff863ba1f8d7439ace10e53f,20.8587,79.1413,0.0578,99.9422
1,1603148899,f9194d4a23aab63fad022713617a52390d6d06cf,20.8893,79.1107,0.0578,99.9422
1,1603148953,f1bfe499de0afdd8e93c5e3e0e6c9e12b3343e1b,21.0263,78.9737,0.0584,99.9416
1,1604793460,6a7569dee467005f1008b189dd04f972014fc165,21.0763,78.9237,0.0584,99.9416
1,1605059732,370fe9596340a87e91eac94521e939b8422bfcc1,21.0963,78.9037,0.0593,99.9407
1,1605238634,8fd74813959a978489e0c4917fcbfe86500debbb,21.1551,78.8449,0.0595,99.9405
1,1605338915,98c049530428e7c93ef39d895fff49b889d4d018,21.1551,78.8449,0.0595,99.9405
1,1605662862,a933aa889e94f6154303685c2fd58541c936d380,21.2189,78.7811,0.0597,99.9403
1,1606198931,25f4ca19bf65aaaf63e88d5ddb0ab4de55ec3e50,22.1357,77.8643,0.0624,99.9376
1,1606199324,ca6f431978e4d8a19a6283b20f9c225a926b1619,22.3649,77.6351,0.0624,99.9376
1,1606204000,b876bbc28e3b5804ddda433238e9dac46f11809b,22.3649,77.6351,0.0624,99.9376
1,1608094910,bf60d346653e2ea42b660e05ec2effea8060fe9a,22.5608,77.4392,0.0641,99.9359
1,1608094942,196c8505be5da5a5a2eaa6bf9b039754a2e01289,22.5802,77.4198,0.0642,99.9358
1,1609219894,97d9168e3a5d6724cb7e77e6b5b54c9ff2125d38,22.6263,77.3737,0.0642,99.9358
1,1610844670,303a89da03549eb3dd383cfd4bcf93466b6a0871,23.2440,76.7560,0.0682,99.9318
1,1610845137,9dc15ba3807bfa637630df388be2ceba8b34f0d0,23.7085,76.2915,0.0682,99.9318
1,1611255875,02632295f2280366b1fbcd9d3015bed4eb4f8d37,23.7923,76.2077,0.0682,99.9318
1,1611273077,4120161dece358f27f337cea5f5e362b7a07c321,23.8417,76.1583,0.0685,99.9315
1,1612121192,44a7255d6349ca73b9384a2307154ccdcc8f68b4,23.9360,76.0640,0.0686,99.9314
1,1612154047,f26c22b0bff32cafc59a6f57adf261be5174be57,24.0204,75.9796,0.0686,99.9314
1,1612201670,4d0765487fd36b05b7f0304ad763b0b848711c1e,24.0204,75.9796,0.0686,99.9314
1,1612403009,8774c8939d9bed2a9b266c5770be0ac8446db6f9,24.5281,75.4719,0.0705,99.9295
1,1613512780,4c4327f482276e2fd5181939715d91bb94c96e25,24.5281,75.4719,0.0705,99.9295
1,1613512926,f97a2293524faf487809aaa870316ea90c2dea73,24.6519,75.3481,0.0705,99.9295
1,1613710396,cd921a5c46996e1492cac58f03863c88c39f88b3,25.2174,74.7826,0.0705,99.9295
1,1613726077,ba330e4875384f12e26b50c4bb9fe0d70e66f15d,25.0243,74.9757,0.0729,99.9271
1,1613728685,ab3e488126c735c3aefdedf15bcae3774202cc05,25.5898,74.4102,0.0729,99.9271
1,1613731471,6ec0cfb11e6cd17d6ee4977826230b9d6d721924,25.5898,74.4102,0.0729,99.9271
1,1613776375,870f735dbfa9f473ec2f90a120f9f9aaf03daf14,25.5898,74.4102,0.0729,99.9271
1,1613934598,684ccaf3f67bd2688e7662bbb4cb52229c02967d,25.5898,74.4102,0.0729,99.9271
1,1614213018,aba558455a7831370b5dc1f249f54fbb52eb2450,25.7618,74.2382,0.0729,99.9271
1,1614379811,399fc6b98f2562a514f24b8c86457ff767b54a75,26.0393,73.9607,0.0729,99.9271
1,1614380252,2697b736e272ee05e1ec380036bcca808dc827cb,25.7313,74.2687,0.0737,99.9263
1,1614555112,6596831a6bff9638c00baf7d81632d6ed1ed7e02,26.0393,73.9607,0.0729,99.9271
1,1614560757,082b0c03a3e5c34a511069e159e9485ced292dbc,26.0393,73.9607,0.0729,99.9271
1,1614565234,2ad520100db9e2f0bf34aafbf688040d2157ae1e,26.0393,73.9607,0.0729,99.9271
1,1614567206,aced3eab78f590366b44f3576bc68914d0691091,26.2330,73.7670,0.0729,99.9271
1,1614733419,c33bd1f9b169977621ec4431c6524f5ec3f5a139,26.3745,73.6255,0.0737,99.9263
1,1614734192,7016d24a76df9120c7c9f298019f7b9c9dc5a9bb,26.3745,73.6255,0.0744,99.9256
1,1614734270,bc8b4f6532606a9a81a9e590e5f7850d400dd9b2,26.3745,73.6255,0.0737,99.9263
1,1614734337,0804d6dcff4c003e10ba9c1feda3f328791bae55,26.3745,73.6255,0.0744,99.9256
1,1614736922,55f08918fc5723a119ad79b96b3e118c68b30d73,26.3745,73.6255,0.0744,99.9256
1,1614822239,cdb6f5a17e19abe270e2bf7cd35255a3801c068b,26.3745,73.6255,0.0759,99.9241
1,1615335665,ebf2ede70dad51331a0233baed8cbed42a9c13a4,28.6338,71.3662,0.0756,99.9244
1,1615626972,50252d2b6519187f2d3d6d867c15992fb75d1049,28.6338,71.3662,0.0756,99.9244
1,1615803062,e09678c6ab4d6c1070495cf8b49b8b3dffefc4af,28.6338,71.3662,0.0756,99.9244
1,1615851028,c319dc53d3bc67909be7bbe75538d796bc99ddff,28.6429,71.3571,0.0756,99.9244
1,1615973282,2d1b0da52ef1e51abfb5b57b8954602740bd146e,28.6429,71.3571,0.0756,99.9244
1,1616038091,c629e2e53c89ff7e76e9ec9b23aa42fb4a597c61,28.8586,71.1414,0.0765,99.9235
1,1616039737,eb1643b9b7b513b74b2fb752c8409f175f14ed73,28.8586,71.1414,0.0765,99.9235
1,1616392531,725efbe2d0b7253ba2a3ee935f830b3bfbe8eb7f,28.8586,71.1414,0.0765,99.9235
1,1616392682,41684172807db9cb74cfe2879e527eb2fcb6b230,28.8754,71.1246,0.0765,99.9235
1,1616393022,5904ea3319e0b421e4c43323ab4de6d1316eb2cc,28.8754,71.1246,0.0765,99.9235
1,1616401915,8e3bebad007d5ba082ffb14aafbb2be94dfd8fcd,28.8754,71.1246,0.0765,99.9235
1,1616612300,c3536ca129dc2212bb051d2d2ca432649e36c2fc,28.8754,71.1246,0.0765,99.9235
1,1616653292,167fe388b68802bdf17d4017bff8e60b76bf372c,28.8284,71.1716,0.0765,99.9235
1,1617254414,9f6afe9bfbeac18ed36ee9c0507b539c480d163b,28.8284,71.1716,0.0765,99.9235
1,1617502621,010c0456eb207267d75c91cf68ff2b2356debcc0,29.8316,70.1684,0.1159,99.8841
1,1618776189,03e532b30ae0ca1c3352b0616d198d68b07f8b06,30.1997,69.8003,0.1159,99.8841
1,1618776205,f82b7976912a5bfbe4d6ecb2c0f9bccbfbc4d86b,30.1997,69.8003,0.1159,99.8841
1,1618978379,aa2540af60332450fe8cd0d817b31202d09e254e,30.1997,69.8003,0.1159,99.8841
1,1618979399,5dbe7f700fd0d26038f066c5dff8ca1b2cb28f0d,30.1997,69.8003,0.1159,99.8841
1,1619899631,0cfa5a9a066b33f8b4896edfcd29bc13986f0c27,30.4040,69.5960,0.1175,99.8825
1,1619914815,f8fa5c423a470d5c8559eab2afa9167369afa484,32.1416,67.8584,0.1234,99.8766
1,1619914830,3f1160c249de99d1855f58ae9fba732868111864,32.8839,67.1161,0.1234,99.8766
1,1619919645,5215af9165c11f34fe2448b3ddcb6abf95b14a41,32.8839,67.1161,0.1234,99.8766
1,1620240611,f3132cb6821217cbd73989058c7acfe2e17f60d3,33.5870,66.4130,0.1240,99.8760
1,1622146096,3147427c73e3ddc51fe9ec02addc9a86edd58ad6,33.5870,66.4130,0.1240,99.8760
1,1622178054,4c66cc1c5ee17ac4eafbf4a34373acaf0baa3ecb,36.2049,63.7951,0.1240,99.8760
1,1623354401,dc977ab9c6aae26221b200f08c4f8132256cc4fb,38.7161,61.2839,0.1240,99.8760
1,1624161105,7abb984cc64c618c5efa8a3fad88206c3ebac7d3,38.7239,61.2761,0.1240,99.8760
1,1624298532,8621bc9329e7c4989ce6e391a06867638a7b23e7,38.7323,61.2677,0.1240,99.8760
1,1624484042,3664b4a37bfb48d2dc7f13597619ce2d48d8622b,38.3660,61.6340,0.1240,99.8760
1,1624484042,3664b4a37bfb48d2dc7f13597619ce2d48d8622b,38.3660,61.6340,0.1240,99.8760
1,1625423308,5aa26f5781cbca66716f1c149c12a9ebcb3d1836,39.5294,60.4706,0.1240,99.8760
1,1625423355,df8bff9f2d37f099f7ab4a3913d71d3728d7c329,39.5294,60.4706,0.1240,99.8760
1,1625809986,c065fe893891dbb6090a77b4562c66dae569cf87,39.5294,60.4706,0.1240,99.8760
1,1629905682,fa92a42dd1ac982be1e384db28a8a6aebfec9170,39.6554,60.3446,0.1242,99.8758
1,1632685795,f97701bd69187bd49d6370f4f4bb23b6e871cfc4,39.9114,60.0886,0.1251,99.8749
1,1632713815,290f9a3d9adf09d0c4d34c4fb17b54f7a5ffa99a,41.4273,58.5727,0.1251,99.8749
1,1632937301,820b3a682930407edc750ad55f6afa3baff7c9ad,41.4273,58.5727,0.1251,99.8749
1,1633455762,bcbfcc0ee4e80f2728699a1b330c8011c3946c74,41.7521,58.2479,0.1253,99.8747
1,1634406213,b97b446976be3301502194a9b34f04c9c21028df,41.7659,58.2341,0.1436,99.8564
1,1634959422,e65b27be08393adef2824fc26383c112f0d84c5a,45.7328,54.2672,0.1534,99.8466
1,1635124637,f04116cbf697649a2473128ad2244c5698587dfc,45.7328,54.2672,0.1534,99.8466
1,1635125210,e486405edd1659ece57da7c03bb063417989ec45,45.7328,54.2672,0.1544,99.8456
1,1635125748,79223bae31a09a6bb706d51aa5f01568c29dc284,45.7328,54.2672,0.1544,99.8456
1,1635146944,9bca0fe57fbe384db5a98e57a3e54ea82d8f39cf,46.1726,53.8274,0.1544,99.8456
1,1635183403,3f5449c1a1aed612e5b2c1190699bafef2603241,46.1726,53.8274,0.1544,99.8456
1,1635462739,218719cad89fbf17a7feefca7360c9cf5be253be,46.1889,53.8111,0.1544,99.8456
1,1635747463,541fd0e9fff0dfc7736b42fb8acefcb70b949fb0,46.3190,53.6810,0.1544,99.8456
1,1635881211,479920b5ba986aa7aafdb75d0fbc6fab8b879476,46.3190,53.6810,0.1544,99.8456
1,1636087394,26b053266a4ab0bac8b93c6d349b472c50d95f7d,46.3190,53.6810,0.1544,99.8456
1,1636102183,90ed4a86cec815af8fb37d998f96a5c22945f9c2,46.3660,53.6340,0.3717,99.6283
1,1636103648,3592e47cd6167082e866b1a391781995df253c3b,46.3558,53.6442,0.3718,99.6282
1,1636709909,22b5c086e315373848263523e22b24389cfd9607,47.1366,52.8634,0.3725,99.6275
1,1637039162,faeab7f6e3e04eb3b3563e5e512d64303add03df,47.1366,52.8634,0.3725,99.6275
1,1637348598,cc7e1137a31b0c2678416668f9c1c48ccbb0346d,47.1535,52.8465,0.3725,99.6275
1,1637661264,d572b9b64c86180006a20d4bad28022eb2618674,48.2963,51.7037,0.8897,99.1103
